customer_id,full_name,gender,date_of_birth,province,occupation,monthly_income,join_date,customer_segment
C00255,Anh Thành Phạm,Female,1990-04-08,Da Nang,Student,71721469.61,2025-03-28,Premium
C00256,Cô Hạnh Bùi,Female,1988-06-05,Hai Phong,Teacher,11790844.16,2019-12-12,Mass
C00257,Minh Đức Nguyễn,Female,1992-11-01,Hai Phong,Teacher,69556872.07,2025-01-16,Premium
C00258,Khoa Hoàng,Female,1996-12-17,Dong Nai,Freelancer,15631585.5,2024-05-01,Mass
C00259,Anh Bảo Mai,Female,1984-11-19,Da Nang,Bank Employee,8522948.2,2022-12-07,Mass
C00260,Bác Dũng Mai,Male,1989-02-19,Ho Chi Minh City,Business Owner,43849538.69,2024-08-19,Affluent
C00261,Nhật Tấn Phạm,Male,2008-01-13,Hai Phong,Business Owner,14513550.31,2018-06-04,Mass
C00262,Quý cô Mai Bùi,Male,1998-05-08,Hai Phong,Bank Employee,41534635.19,2019-01-05,Affluent
C00263,Linh Dương,Female,1999-01-15,Hue,IT Specialist,6380190.24,2026-04-15,Mass
C00264,Kim Trí Dương,Female,2008-02-11,Ba Ria - Vung Tau,Freelancer,12203665.79,2021-08-09,Mass
C00265,Lan Mai,Female,1988-01-21,Quang Ninh,Office Staff,8744245.54,2021-11-07,Mass
C00266,Tú Mai Trần,Female,1983-08-23,Nghe An,Bank Employee,6708494.96,2020-10-11,Mass
C00267,Ông Hoàng Bùi,Female,1991-02-21,Nghe An,Government Employee,7854220.1,2022-01-30,Mass
C00268,Cô Nhật Vũ,Male,1998-05-10,Hue,Accountant,35501241.33,2025-08-12,Affluent
C00269,Trọng Hữu Trần,Female,1999-11-12,Ho Chi Minh City,Sales,10488843.93,2019-01-23,Mass
C00270,Tùng Hữu Đặng,Female,1979-03-23,Nam Dinh,Business Owner,29437827.61,2025-05-13,Affluent
C00271,Ông Trọng Trần,Female,1980-12-01,Binh Duong,Teacher,8080948.47,2024-07-14,Mass
C00272,Bà Mai Trần,Female,1985-04-08,Nam Dinh,Bank Employee,19874861.0,2022-05-25,Mass
C00273,Hà Đức Dương,Male,2007-10-02,Hai Phong,Business Owner,9079265.62,2025-03-20,Mass
C00274,Bà An Nguyễn,Female,1984-07-31,Ho Chi Minh City,Student,32931658.04,2026-04-15,Affluent
C00275,Hưng Thế Đặng,Other,1986-01-08,Hai Phong,Bank Employee,9713453.03,2023-09-14,Mass
C00276,Huy Trí Phạm,Male,1990-04-01,Nam Dinh,Teacher,93962831.25,2021-10-31,Premium
C00277,Khoa Xuân Lê,Female,1978-01-31,Bac Ninh,Doctor,110712696.2,2019-09-27,Premium
C00278,Cô Khoa Bùi,Male,1987-08-14,Nghe An,Government Employee,30931805.9,2023-11-27,Affluent
C00279,Quý cô Xuân Hoàng,Male,1996-04-12,Ba Ria - Vung Tau,Freelancer,10314093.74,2022-03-24,Mass
C00280,Chị Nhật Vũ,Male,1986-07-04,Binh Duong,Student,30847407.69,2019-11-10,Affluent
C00281,Bác Nam Dương,Female,1987-09-12,Hue,Sales,24811243.8,2020-08-30,Mass
C00282,Tùng Lê,Female,1980-11-27,Nam Dinh,Student,31738834.74,2020-08-16,Affluent
C00283,Nhật Đặng,Female,1977-05-01,Dong Nai,IT Specialist,30967103.07,2020-03-05,Affluent
C00284,Huy Vũ,Male,2007-12-11,Thanh Hoa,IT Specialist,25865813.85,2022-04-14,Affluent
C00285,Bác Trung Bùi,Female,2008-02-27,Quang Ninh,Doctor,31497053.96,2019-07-21,Affluent
C00286,Ông Quang Bùi,Female,1990-09-07,Ho Chi Minh City,IT Specialist,57874637.86,2024-03-21,Affluent
C00287,Nhiên Thế Vũ,Female,1986-10-05,Binh Duong,Government Employee,32773422.68,2021-03-13,Affluent
C00288,Ánh Bùi,Male,1981-07-15,Nam Dinh,IT Specialist,20000000.0,2019-08-27,Affluent
C00289,Nam Hoàng,Female,1988-08-18,Ba Ria - Vung Tau,Doctor,44106520.1,2021-12-02,Affluent
C00290,Xuân Hoàng,Female,2007-03-01,Ha Noi,Accountant,17907516.93,2020-08-23,Mass
C00291,Bác Quang Hoàng,Male,1987-08-24,Da Nang,Doctor,10376627.07,2019-02-10,Mass
C00292,Quang Hoàng Hoàng,Female,1983-11-07,Da Nang,Teacher,26566450.23,2021-03-21,Mass
C00293,Hoàng Trần,Female,1988-02-05,Can Tho,Teacher,37705811.64,2023-04-06,Affluent
C00294,Thảo Dương,Male,1996-09-29,Ba Ria - Vung Tau,Engineer,8912556.46,2020-06-02,Mass
C00295,Duyên Đặng,Female,1980-12-29,Can Tho,Freelancer,8893114.37,2019-04-01,Mass
C00296,Cô Hạnh Đặng,Female,1990-06-04,Nam Dinh,Engineer,10152566.63,2022-09-16,Mass
C00297,Bảo Hoàng Lê,Female,1984-11-20,Thanh Hoa,Engineer,13486489.23,2023-08-10,Mass
C00298,Minh Đức Lê,Female,1979-09-28,Ho Chi Minh City,Government Employee,10038231.07,2026-01-22,Mass
C00299,Châu Vũ,Male,1993-02-25,Ha Noi,Freelancer,8519344.06,2024-05-26,Mass
C00300,Tú Mai Trần,Male,1994-10-27,Ho Chi Minh City,Engineer,13694055.35,2022-01-17,Mass
C00301,Chị Hải Bùi,Male,1982-01-09,Nghe An,Government Employee,26541205.88,2023-09-11,Affluent
C00302,Vũ Hữu Nguyễn,Female,1981-03-20,Binh Duong,IT Specialist,19286008.8,2022-05-04,Mass
C00303,Tùng Trần,Female,1986-05-28,Can Tho,Office Staff,23145148.35,2018-10-04,Mass
C00304,Bác Anh Hoàng,Male,1998-10-30,Ho Chi Minh City,Engineer,24093730.24,2026-03-31,Affluent
C00305,Hải Phú Trần,Female,2008-07-22,Ha Noi,Sales,20257440.51,2025-03-17,Mass
C00306,Quý cô Ngọc Hoàng,Male,1982-10-20,Thanh Hoa,Student,11768800.62,2020-01-17,Mass
C00307,Trọng Hải Trần,Female,1987-09-02,Can Tho,IT Specialist,8092886.64,2020-04-05,Mass
C00308,Bác Huy Trần,Male,1964-06-29,Ba Ria - Vung Tau,Office Staff,12555189.22,2021-06-24,Mass
C00309,Cô An Vũ,Female,1988-12-29,Thanh Hoa,Business Owner,15470345.04,2025-04-03,Mass
C00310,Ông Tú Phạm,Male,1985-04-05,Binh Duong,Office Staff,37431525.19,2021-09-21,Affluent
C00311,Quý cô Nhật Đặng,Male,1999-03-27,Hue,Accountant,40317618.97,2022-05-03,Affluent
C00312,Khoa Trí Bùi,Male,1970-07-05,Thanh Hoa,Student,19217160.69,2023-10-28,Mass
C00313,Nhật Hoàng,Male,1973-08-26,Can Tho,Accountant,10034018.43,2024-10-03,Mass
C00314,Hạnh Thị Đặng,Other,2001-06-30,Nghe An,Business Owner,11483155.56,2018-11-24,Mass
C00315,Quý cô Chi Phạm,Male,1990-05-05,Nam Dinh,IT Specialist,17599556.12,2022-10-12,Mass
C00316,Tú Phú Mai,Male,2008-02-14,Da Nang,IT Specialist,20496400.01,2021-12-15,Mass
C00317,Hưng Hữu Vũ,Female,1992-02-23,Nam Dinh,Bank Employee,84303025.83,2018-08-23,Premium
C00318,Cô Ánh Dương,Male,2001-11-08,Hue,Sales,6724158.68,2026-05-30,Mass
C00319,Hải Phạm,Female,1981-09-20,Quang Ninh,Freelancer,12311920.49,2022-11-30,Mass
C00320,Ngọc Đặng,Male,2005-08-26,Bac Ninh,Bank Employee,7626500.42,2022-04-18,Mass
C00321,Chị Vi Hoàng,Female,1994-09-16,Khanh Hoa,Teacher,21521752.84,2022-02-28,Mass
C00322,Cô Ánh Mai,Male,1993-08-24,Khanh Hoa,Teacher,7090859.9,2022-06-19,Mass
C00323,Chị Ánh Phạm,Male,1993-05-13,Bac Ninh,Engineer,10907530.26,2020-02-02,Mass
C00324,Hoàng Văn Vũ,Female,2008-03-14,Ba Ria - Vung Tau,Government Employee,11774114.63,2020-12-02,Mass
C00325,Chị Phương Vũ,Female,1993-06-15,Khanh Hoa,Business Owner,15311112.58,2023-07-05,Mass
C00326,Cô Hải Nguyễn,Male,1970-07-31,Binh Duong,Engineer,17800105.96,2025-12-31,Mass
C00327,Cô Thành Phạm,Male,1993-08-19,Dong Nai,Bank Employee,64235744.42,2021-08-02,Premium
C00328,Nam Xuân Vũ,Female,1961-10-12,Hai Phong,Government Employee,12251312.84,2021-05-13,Mass
C00329,Lan Bùi,Female,1989-10-04,Can Tho,Student,11899101.22,2022-01-20,Mass
C00330,Nhật Trần,Female,1988-08-02,Bac Ninh,Teacher,11408748.87,2023-07-17,Mass
C00331,Quý ông Quang Mai,Male,1996-12-22,Khanh Hoa,Sales,9909620.18,2024-03-09,Mass
C00332,Nhật Mai,Male,1991-08-20,Hai Phong,Business Owner,9921538.3,2026-01-15,Mass
C00333,Cô Yến Mai,Female,1998-01-05,Hue,Accountant,36135549.44,2018-10-30,Affluent
C00334,Bảo Nguyễn,Male,1993-04-23,Ho Chi Minh City,Engineer,20313875.93,2025-08-17,Mass
C00335,Chi Bùi,Female,2008-07-25,Ba Ria - Vung Tau,Government Employee,17583026.76,2020-01-16,Mass
C00336,Hải Đức Dương,Female,1977-08-01,Hue,Government Employee,20000000.0,2018-08-15,Affluent
C00337,Ông Vũ Đặng,Female,1994-01-10,Quang Ninh,Business Owner,10537099.83,2021-08-14,Mass
C00338,Cô Bảo Vũ,Female,2006-06-06,Da Nang,Government Employee,27715811.29,2018-11-20,Affluent
C00339,Thành Thế Dương,Male,2002-11-09,Nghe An,Business Owner,22158059.82,2021-05-25,Mass
C00340,Hà Đức Mai,Female,1980-08-19,Nghe An,Bank Employee,18726711.61,2024-07-06,Mass
C00341,Quý cô Chi Phạm,Male,1982-11-02,Khanh Hoa,Student,24943980.49,2021-10-14,Affluent
C00342,Thành Mai Bùi,Female,1995-12-18,Ha Noi,Office Staff,14241891.77,2025-03-12,Mass
C00343,Nhật Đức Đặng,Female,2004-05-17,Ho Chi Minh City,Doctor,43347437.54,2022-09-03,Affluent
C00344,Thành Đức Đặng,Female,1993-09-17,Thanh Hoa,Bank Employee,10524642.03,2025-03-14,Mass
C00345,Quý cô Hà Trần,Female,1983-01-31,Bac Ninh,Bank Employee,14018793.31,2023-02-01,Mass
C00346,Hà Bùi,Male,1994-09-02,Quang Ninh,IT Specialist,18005406.63,2023-03-18,Mass
C00347,Nhật Đặng,Male,2001-11-24,Quang Ninh,Sales,42103410.36,2021-07-31,Affluent
C00348,Cô Khoa Mai,Female,1984-04-11,Hue,Teacher,31896112.26,2023-10-11,Affluent
C00349,Tú Bảo Đặng,Female,1987-04-24,Bac Ninh,IT Specialist,7744763.19,2023-01-16,Mass
C00350,Nhật Thị Vũ,Male,1980-08-17,Ha Noi,Business Owner,92870804.78,2024-11-25,Premium
C00351,Quang Trần,Male,1996-07-12,Binh Duong,Sales,152135850.7,2026-02-01,Premium
C00352,Chị Dương Dương,Male,1998-07-12,Thanh Hoa,Government Employee,7329777.76,2021-06-17,Mass
C00353,Cô Linh Mai,Female,2008-08-13,Hue,Government Employee,14835309.74,2020-09-13,Mass
C00354,Tú Đức Hoàng,Male,2005-04-02,Ha Noi,Office Staff,22177640.87,2024-09-13,Mass
C00355,Quý cô Ánh Mai,Female,2007-10-30,Ho Chi Minh City,IT Specialist,21729404.27,2018-02-03,Mass
C00356,Duyên Vũ,Female,1988-02-26,Quang Ninh,Business Owner,33999102.52,2026-07-26,Affluent
C00357,Lan Vũ,Male,1996-09-08,Hue,Office Staff,13799112.66,2020-03-08,Mass
C00358,Dũng Đặng,Male,1991-05-09,Hai Phong,Accountant,17655764.11,2026-07-28,Mass
C00359,Lan Lê,Female,1988-11-18,Ho Chi Minh City,Freelancer,12648166.53,2019-02-01,Mass
C00360,Hà Trí Nguyễn,Male,1994-04-12,Nghe An,Sales,34407149.41,2020-03-26,Affluent
C00361,Nhật Mai,Female,1987-03-13,Nghe An,Office Staff,6595236.94,2019-07-16,Mass
C00362,Quý cô Hồng Dương,Female,2005-01-30,Nghe An,IT Specialist,15565377.9,2023-10-13,Mass
C00363,Phúc Phú Vũ,Male,1988-11-24,Da Nang,Teacher,11251624.09,2024-11-30,Mass
C00364,Nhiên Quang Nguyễn,Female,1990-05-03,Khanh Hoa,Sales,13552353.83,2023-09-19,Mass
C00365,Chị Khoa Nguyễn,Female,1995-10-05,Khanh Hoa,Business Owner,9138534.16,2018-03-10,Mass
C00366,Hạnh Dương,Male,1987-10-25,Hai Phong,Accountant,8520509.82,2026-02-18,Mass
C00367,Nhật Mai Bùi,Female,1985-11-16,Ha Noi,Freelancer,6612768.41,2025-05-09,Mass
C00368,Trung Mai,Female,1978-12-14,Khanh Hoa,Doctor,40331278.37,2024-07-18,Affluent
C00369,Thành Bùi,Male,1988-01-09,Ho Chi Minh City,Student,16925959.26,2022-04-07,Mass
C00370,Hạnh Hoàng,Male,1971-10-25,Bac Ninh,Office Staff,17114673.12,2025-11-09,Mass
C00371,Bác Hưng Phạm,Male,2008-09-19,Thanh Hoa,Sales,7667991.46,2022-08-19,Mass
C00372,Khoa Thị Nguyễn,Female,1997-03-05,Nghe An,Freelancer,35275031.0,2026-04-02,Affluent
C00373,Bà Mai Lê,Female,1984-10-08,Quang Ninh,Government Employee,9308205.43,2021-08-24,Mass
C00374,Khoa Đặng,Other,1988-02-02,Nghe An,Accountant,9212144.09,2019-12-11,Mass
C00375,An Dương,Male,1997-01-02,Da Nang,Government Employee,7334397.49,2026-08-29,Mass
C00376,Bảo Trí Bùi,Female,2000-10-17,Ho Chi Minh City,Student,7476890.81,2023-06-07,Mass
C00377,Bà Hương Bùi,Male,2001-05-27,Nam Dinh,Government Employee,17351540.27,2021-05-04,Mass
C00378,Hồng Nguyễn,Female,2000-10-05,Bac Ninh,Student,77096869.83,2021-07-22,Affluent
C00379,Ông Dũng Hoàng,Male,1984-12-22,Ba Ria - Vung Tau,Student,12801972.92,2019-05-15,Mass
C00380,Khoa Hữu Bùi,Female,1999-12-27,Hue,Accountant,43182746.35,2019-08-23,Affluent
C00381,Tú Bùi,Male,1997-05-07,Can Tho,Engineer,12523540.15,2022-12-17,Mass
C00382,Linh Lê,Female,1962-02-07,Bac Ninh,Doctor,34005765.77,2021-01-15,Affluent
C00383,Bác Vũ Bùi,Female,1977-10-15,Nam Dinh,Teacher,9382018.21,2026-04-23,Mass
C00384,Lâm Bùi,Female,1991-06-01,Ha Noi,Bank Employee,59536421.55,2020-07-13,Affluent
C00385,Phương Quang Bùi,Female,1997-09-05,Hai Phong,Accountant,22629710.01,2023-04-19,Mass
C00386,Dũng Phạm,Male,1983-07-27,Ha Noi,Government Employee,79852683.08,2019-10-09,Premium
C00387,Phúc Quang Mai,Male,1984-02-04,Thanh Hoa,Bank Employee,16866015.96,2021-03-22,Mass
C00388,Phương Mai,Male,1983-11-09,Ha Noi,Engineer,6926315.5,2020-08-09,Mass
C00389,Bà Linh Lê,Female,1998-09-12,Ba Ria - Vung Tau,Teacher,11004179.19,2019-12-22,Mass
C00390,Cô Lan Vũ,Female,1991-09-15,Binh Duong,Accountant,42163279.61,2020-02-03,Affluent
C00391,Chị Duyên Lê,Female,1989-05-08,Ba Ria - Vung Tau,Office Staff,7519774.3,2024-05-15,Mass
C00392,Bảo Dương,Female,1986-04-16,Nam Dinh,IT Specialist,127664341.06,2024-02-04,Premium
C00393,Quý ông Nhiên Hoàng,Female,1984-07-28,Binh Duong,Government Employee,17517141.29,2020-02-29,Mass
C00394,Dũng Trí Dương,Female,1981-04-19,Quang Ninh,Student,14092174.98,2020-11-19,Mass
C00395,Nhật Dương,Female,1991-09-26,Can Tho,Sales,21264941.58,2024-05-14,Affluent
C00396,Anh Hoàng,Female,1986-06-28,Quang Ninh,Freelancer,37250090.25,2022-07-19,Affluent
C00397,Linh Mai,Female,1988-01-14,Da Nang,Engineer,7675586.05,2019-01-26,Mass
C00398,Hạnh Dương,Male,2002-07-21,Thanh Hoa,Sales,152388217.51,2018-01-28,Premium
C00399,Ông Hưng Đặng,Male,1991-06-05,Thanh Hoa,Business Owner,131337515.62,2021-05-21,Premium
C00400,Vũ Trần,Female,1989-12-14,Ha Noi,Business Owner,12125628.84,2025-10-08,Mass
C00401,Nhật Thị Dương,Male,1979-10-30,Hai Phong,IT Specialist,10017073.58,2022-07-19,Mass
C00402,Bà Duyên Dương,Female,1988-10-08,Dong Nai,Business Owner,10207372.96,2025-03-01,Mass
C00403,Cô Nhật Trần,Female,1995-05-04,Da Nang,Freelancer,10769266.75,2019-07-02,Mass
C00404,Vũ Xuân Nguyễn,Male,1988-02-14,Can Tho,Freelancer,10148689.99,2025-11-15,Mass
C00405,Quý cô Chi Mai,Female,1977-02-07,Dong Nai,Government Employee,26761542.37,2020-06-13,Affluent
C00406,Bà Thành Vũ,Female,1992-10-19,Dong Nai,Freelancer,30674409.62,2018-12-02,Affluent
C00407,Kim Tấn Hoàng,Female,1975-01-10,Can Tho,Sales,12854588.4,2024-04-29,Mass
C00408,Vi Đặng,Male,1978-12-30,Ba Ria - Vung Tau,Government Employee,7134630.9,2024-01-08,Mass
C00409,Thành Trần,Male,1988-04-19,Binh Duong,Government Employee,16383544.19,2025-08-18,Mass
C00410,Hạnh Đức Hoàng,Male,1989-12-09,Thanh Hoa,Engineer,48182321.22,2022-12-30,Affluent
C00411,Bà Hà Hoàng,Female,1996-02-12,Quang Ninh,Government Employee,19651983.09,2024-04-28,Mass
C00412,Bà Hạnh Bùi,Male,1965-02-15,Ho Chi Minh City,Business Owner,31390223.58,2022-06-10,Affluent
C00413,Cô Hạnh Mai,Male,1995-10-01,Can Tho,Doctor,19957224.67,2018-07-05,Mass
C00414,Hải Tấn Lê,Male,1972-10-14,Hai Phong,Government Employee,81127839.43,2018-10-10,Premium
C00415,Hải Bùi,Female,1995-02-03,Ha Noi,Business Owner,10872993.31,2026-08-16,Mass
C00416,Nam Phú Vũ,Male,2004-11-05,Can Tho,Bank Employee,69249048.67,2022-03-14,Premium
C00417,Chị Thành Dương,Other,2002-03-19,Thanh Hoa,Accountant,9172203.04,2025-08-28,Mass
C00418,Chị Lan Lê,Female,1990-12-31,Quang Ninh,Bank Employee,37547713.39,2019-05-01,Affluent
C00419,Hạnh Trần,Male,1973-01-05,Hue,Government Employee,8461130.01,2020-07-01,Mass
C00420,Dương Đặng,Female,1980-09-24,Nam Dinh,IT Specialist,11134078.66,2024-02-09,Mass
C00421,Quý cô Bảo Lê,Male,1991-03-23,Binh Duong,Doctor,15196930.58,2021-11-18,Mass
C00422,Chị Nhật Dương,Male,2003-06-26,Ba Ria - Vung Tau,Student,39254692.27,2018-05-12,Affluent
C00423,Hồng Đặng,Female,1989-03-03,Khanh Hoa,Office Staff,14257236.35,2018-10-03,Mass
C00424,Quý cô Duyên Vũ,Male,1987-09-17,Thanh Hoa,Freelancer,28339644.75,2018-07-19,Mass
C00425,Anh Tùng Phạm,Male,1998-09-09,Hue,IT Specialist,9964788.36,2020-06-08,Mass
C00426,Châu Phạm,Female,1997-09-03,Quang Ninh,Government Employee,80076252.61,2020-08-17,Premium
C00427,Nhiên Mai Dương,Female,1997-12-11,Da Nang,Freelancer,18193464.49,2025-07-17,Mass
C00428,Thành Mai,Female,1975-06-08,Nam Dinh,Teacher,79588663.83,2023-11-06,Premium
C00429,Bảo Hoàng Hoàng,Male,2000-04-30,Nam Dinh,Office Staff,14152652.96,2024-08-20,Mass
C00430,Bà An Dương,Female,1997-07-04,Ho Chi Minh City,Bank Employee,14975758.38,2023-07-24,Mass
C00431,Tùng Đức Mai,Male,1988-04-10,Ho Chi Minh City,Bank Employee,7059655.18,2023-11-19,Mass
C00432,Hạnh Trần,Male,1973-03-08,Hue,Teacher,22498841.87,2020-01-24,Mass
C00433,Bà Nhật Mai,Female,1997-02-01,Bac Ninh,Doctor,10477300.96,2025-12-08,Mass
C00434,Quý cô Hà Phạm,Male,1987-02-09,Ba Ria - Vung Tau,Office Staff,13490240.88,2022-09-03,Mass
C00435,Bác Nam Bùi,Female,1983-07-29,Hue,Doctor,24251494.35,2021-09-14,Mass
C00436,Hồng Mai,Female,1992-02-15,Binh Duong,Sales,9074811.55,2026-02-15,Mass
C00437,Quang Hữu Trần,Female,2006-09-03,Nam Dinh,Accountant,9291324.69,2024-10-05,Mass
C00438,Quang Văn Đặng,Male,1991-08-27,Bac Ninh,Freelancer,59962263.37,2024-04-08,Affluent
C00439,Nhật Đặng,Male,1996-06-17,Binh Duong,Sales,12977699.13,2018-03-04,Mass
C00440,Chị An Vũ,Male,1991-06-28,Can Tho,Engineer,49992152.52,2026-06-17,Affluent
C00441,Anh Châu Dương,Male,1963-06-08,Can Tho,Freelancer,29847092.45,2022-06-13,Affluent
C00442,Xuân Trần,Female,1995-12-24,Da Nang,Business Owner,17294057.7,2023-12-26,Mass
C00443,Thảo Phạm,Female,1983-05-01,Nam Dinh,Sales,22902686.4,2023-07-30,Mass
C00444,Quý cô Hà Vũ,Male,1984-02-07,Dong Nai,Sales,31423638.69,2022-02-27,Affluent
C00445,Bà Hương Nguyễn,Male,1984-09-11,Khanh Hoa,Doctor,48811167.83,2018-03-08,Affluent
C00446,Quý cô Dương Hoàng,Male,1980-12-10,Khanh Hoa,Student,14331394.65,2019-09-17,Mass
C00447,Ông Tú Dương,Male,1979-06-11,Hue,Freelancer,49706551.17,2023-08-08,Affluent
C00448,Dương Mai,Female,1974-10-22,Da Nang,Business Owner,42519424.89,2023-06-25,Affluent
C00449,Chị Thảo Bùi,Female,1991-11-09,Can Tho,IT Specialist,12632292.6,2026-03-21,Mass
C00450,Duyên Đặng,Female,1977-07-12,Quang Ninh,Student,9015805.15,2020-01-24,Mass
C00451,Quý cô Lan Trần,Female,1985-12-31,Ho Chi Minh City,Office Staff,10456649.22,2018-11-01,Mass
C00452,Vũ Văn Bùi,Female,1989-10-26,Ha Noi,Office Staff,18771970.04,2025-01-27,Mass
C00453,Ông Thành Đặng,Male,1987-10-07,Quang Ninh,Office Staff,12196627.04,2023-02-11,Mass
C00454,Nam Đặng,Male,2004-11-17,Ho Chi Minh City,Bank Employee,134783745.98,2023-06-03,Premium
C00455,Thành Phạm,Female,1983-09-27,Ha Noi,Government Employee,25586012.18,2018-02-18,Mass
C00456,Khoa Đặng,Male,1994-05-15,Nghe An,Business Owner,12956651.23,2025-10-29,Mass
C00457,Cô Thành Mai,Female,1988-07-04,Hai Phong,Engineer,20842940.33,2020-09-14,Mass
C00458,Phúc Mai Dương,Male,1992-01-07,Nam Dinh,Sales,13231021.47,2022-06-14,Mass
C00459,Chị Hà Dương,Male,1984-03-11,Thanh Hoa,Freelancer,12809919.64,2025-10-26,Mass
C00460,Thảo Phạm,Male,1994-10-17,Binh Duong,Engineer,12843503.86,2025-04-15,Mass
C00461,Vi Phạm,Female,1979-08-20,Hue,Accountant,8378143.03,2023-05-04,Mass
C00462,Linh Vũ,Male,1989-09-29,Can Tho,Teacher,9392057.31,2022-11-13,Mass
C00463,Phương Mai Bảo Vũ,Female,1977-04-20,Khanh Hoa,Engineer,22162285.44,2018-06-24,Affluent
C00464,Vi Phạm,Male,1996-10-12,Ba Ria - Vung Tau,Freelancer,13693630.61,2018-07-10,Mass
C00465,Quang Nguyễn,Female,1972-10-22,Ba Ria - Vung Tau,Business Owner,34316386.59,2024-04-27,Affluent
C00466,Anh Đức Đặng,Female,1997-07-02,Ba Ria - Vung Tau,Sales,23180505.01,2020-04-28,Mass
C00467,Kim Mai Bùi,Female,2005-09-30,Binh Duong,Accountant,20000000.0,2021-05-10,Affluent
C00468,Phúc Mai Bảo Dương,Male,1986-06-03,Khanh Hoa,Accountant,10066244.23,2024-01-24,Mass
C00469,Minh Đức Trần,Male,2002-07-21,Dong Nai,Student,43287114.13,2023-08-14,Affluent
C00470,Hà Bảo Hoàng,Female,1988-04-09,Ha Noi,Engineer,9850075.59,2018-11-08,Mass
C00471,Bà Thành Trần,Male,2004-11-19,Khanh Hoa,Accountant,141762499.31,2021-08-29,Premium
C00472,Thành Vũ,Male,1983-05-19,Dong Nai,IT Specialist,11590607.8,2021-12-28,Mass
C00473,Bảo Hoàng,Female,1970-03-30,Hue,Teacher,8251351.31,2025-05-30,Mass
C00474,Bảo Mai Đặng,Male,2006-11-17,Nam Dinh,Doctor,28439403.78,2018-12-03,Affluent
C00475,Ông Quang Hoàng,Male,1991-03-23,Can Tho,Bank Employee,13066810.39,2022-05-15,Mass
C00476,Hạnh Thị Trần,Male,1993-08-09,Hai Phong,Office Staff,115121989.52,2022-12-27,Premium
C00477,Thành Xuân Nguyễn,Male,2004-05-14,Hai Phong,Teacher,19890142.58,2022-11-01,Mass
C00478,Quý cô An Lê,Male,1990-12-23,Nghe An,Accountant,17742452.09,2019-01-03,Mass
C00479,Lâm Đặng,Male,1987-08-18,Khanh Hoa,Freelancer,40140027.45,2022-04-27,Affluent
C00480,Thành Thị Hoàng,Male,1984-03-07,Hue,Engineer,40031259.22,2024-04-10,Affluent
C00481,Quý cô Thành Đặng,Female,1983-06-03,Khanh Hoa,Government Employee,19108056.17,2022-04-09,Mass
C00482,Ông Nhiên Lê,Male,1988-05-19,Nam Dinh,Business Owner,15379846.21,2018-09-17,Mass
C00483,Thành Tấn Vũ,Male,1991-05-15,Hue,Business Owner,19864767.3,2018-11-12,Mass
C00484,Cô Ngọc Lê,Male,1998-05-28,Can Tho,Bank Employee,22538744.39,2024-11-30,Mass
C00485,Quý ông Tùng Trần,Male,1991-08-10,Quang Ninh,Business Owner,7272756.38,2022-06-09,Mass
C00486,Anh Dương,Male,1988-11-20,Hue,Sales,9454951.47,2022-10-30,Mass
C00487,Bà Yến Dương,Female,1980-11-06,Khanh Hoa,Teacher,9549494.84,2024-10-06,Mass
C00488,Cô Lan Trần,Female,1995-06-22,Thanh Hoa,Sales,6193915.22,2022-06-20,Mass
C00489,Anh Bảo Trần,Female,1995-05-06,Can Tho,Student,5137409.1,2024-06-16,Mass
C00490,Quang Quang Mai,Female,2008-04-15,Hue,Business Owner,43968455.59,2022-05-29,Affluent
C00491,Khoa Lê,Male,1981-12-21,Bac Ninh,Freelancer,118552181.13,2020-01-07,Premium
C00492,Bà Phương Phạm,Female,2000-12-23,Ha Noi,Student,11801276.16,2025-12-11,Mass
C00493,Lâm Lê,Male,1991-05-07,Binh Duong,Student,8000299.74,2022-08-03,Mass
C00494,Quý cô Ngọc Đặng,Female,1974-07-28,Ho Chi Minh City,Business Owner,16313344.46,2025-05-21,Mass
C00495,Bảo Trí Hoàng,Male,1993-02-28,Dong Nai,Accountant,12113453.49,2024-09-15,Mass
C00496,Hà Vũ,Male,1988-03-12,Nghe An,Government Employee,20000000.0,2025-10-04,Affluent
C00497,Nhật Mai Bảo Mai,Male,1993-09-14,Dong Nai,Sales,28524198.21,2024-01-09,Affluent
C00498,Kim Quang Lê,Female,2002-08-18,Hai Phong,Doctor,10875597.82,2021-12-25,Mass
C00499,Vũ Mai Dương,Male,1970-11-29,Ha Noi,Freelancer,129218830.87,2025-08-06,Premium
C00500,Hoàng Xuân Lê,Female,1997-04-15,Dong Nai,Accountant,14662755.27,2019-02-08,Mass
